CalfID,Pen,Block,Season_x,Phenotype,Growth,Milk,MBW,ADG,ODMI,PDMI,RFI,GF,PADG,RADG,DamID,Sire,Genotype,Sex,Day,Timepoint,Season_y,Year,Weight (kg),ConA Proliferation Index,LPS Proliferation Index,PWM Proliferation Index,Plasma Cortisol (ng/ml),IgG1 (ng/ml),IgG2 (ng/ml),IgM (ng/ml),IgG1 to IgG2,Total IgG (ng/ml),WBC,NEU,LYM,NLR,MONO,EOS,BAS,NEU%,LYM%,MONO%,EOS%,BAS%,RBC,HGB,HCT,MCV,MCH,MCHC,RDW%,PLT,MPV,IFNy,IL1a,IL1B,IL4,IL6,IL10,IL17A,MIP1alpha,IL36R,IP10,MCP1,MIP1b,TNFa,VEGFa,BHV1,BHV1_Log,BVDV1,BVDV1_Log,BRSV,BRSV_Log
2221,2,2209,Spring,MH,M,H,81.70599844,1.785714286,9.843076923,12.54308251,-2.700005586,0.1814183,1.774432507,0.011281779,6113,NewAddition,MH,S,28DF,5,Spring,2022,393.3,1.0003025718608172,1.2603572786012927,1.1380425990833107,15.9,5.780685362,3.996357062,1.474540335,1.4464887076699353,9.777042424,7.87,1.39,5.81,0.23924268502581755,0.56,0.1,0.01,17.7,73.8,7,1.3,0.2,8.1,12.6,35.7,44.1,15.6,35.3,27.3,460,6.6,3.65,1.41,0.001,17.43,19.47,28.95,0.88,30.07,64.83,700.74,289.22,42.73,124.84,33.08,<8,0,256,8,.,.
2222,2,2209,Spring,ML,M,L,91.7955804,2.383116883,11.0016129,14.78641747,-3.784804568,0.216615228,1.858339893,0.524776991,6023,Powerball,ML,S,Brand,1,Spring,2022,177.75,1.0866920152091255,0.9824561403508772,1.280830809173518,7.926,6.282959416000001,1.582236745,0.86602037,3.970935092902295,7.865196161000001,10.22,2.46,7.17,0.34309623430962344,0.44,0.11,0.04,24.1,70.2,4.2,1.1,0.4,10.02,14.2,39.3,39.2,14.1,36,24.1,602,4.9,1.45,0.74,0.001,0.001,6.46,23.4,0.001,4.48,103.93,525.8,544.5,32.27,34.65,43.11,<8,0,128,7,.,.
2222,2,2209,Spring,ML,M,L,91.7955804,2.383116883,11.0016129,14.78641747,-3.784804568,0.216615228,1.858339893,0.524776991,6023,Powerball,ML,S,Wean,2,Spring,2022,300.6,.,.,.,9.867,4.375690742,3.885133431,2.157516689,1.1262652415193202,8.260824173,12.91,2.02,10.44,0.1934865900383142,0.35,0.09,0.01,15.6,80.9,2.7,0.7,0.1,8.3,13.6,36.8,44.4,16.3,36.8,30.6,371,5.4,0.35,6.58,0.001,0.001,0.001,46.62,0.001,73.5,103.47,620.68,435.71,39.08,275.8,46.22,<8,0,32,5,.,.
2222,2,2209,Spring,ML,M,L,91.7955804,2.383116883,11.0016129,14.78641747,-3.784804568,0.216615228,1.858339893,0.524776991,6023,Powerball,ML,S,14DPW,3,Spring,2022,.,1.3433962264150943,1.3546931407942238,1.2,28.080000000000002,5.322274751,5.397516673,3.147815525,0.986059900032105,10.719791424,11.33,1.6,9.16,0.17467248908296945,0.4,0.09,0.08,14.1,80.9,3.6,0.7,0.7,8.46,13.3,36.2,42.7,15.7,36.8,28.4,617,5.1,2.14,3.33,0.001,0.001,0.001,37,0.001,49.83,105.85,592.15,501.64,38,119.37,32.62,<8,0,128,7,.,.
2222,2,2209,Spring,ML,M,L,91.7955804,2.383116883,11.0016129,14.78641747,-3.784804568,0.216615228,1.858339893,0.524776991,6023,Powerball,ML,S,60DPW,4,Spring,2022,318.15000000000003,0.7317397078353254,0.9165467625899282,0.8774647887323944,38.78,5.530968151,5.651730305,2.931269113,0.9786327111374787,11.182698456,10.32,2.67,7.16,0.3729050279329609,0.27,0.16,0.06,25.9,69.4,2.5,1.6,0.6,8.97,13.2,38.5,42.9,14.8,34.4,28.9,673,5.1,1.39,3.06,0.001,0.001,0.001,35.34,0.001,17.53,59.72,340.83,224.9,37.1,129.09,19.71,<8,0,64,6,.,.
2222,2,2209,Spring,ML,M,L,91.7955804,2.383116883,11.0016129,14.78641747,-3.784804568,0.216615228,1.858339893,0.524776991,6023,Powerball,ML,S,28DF,5,Spring,2022,426.6,0.649080494422671,0.9721848362494392,0.943059402893198,41.21,6.308162628,6.531711524,2.6819863440000002,0.9657748363229766,12.839874152,9.07,1.81,6.59,0.27465857359635815,0.56,0.09,0.02,19.9,72.7,6.2,1,0.2,7.84,12.1,34.7,44.3,15.4,34.8,32,456,5.5,0.72,16.28,0.001,0.001,0.001,49.69,0.001,79.52,91.64,397.9,353.32,41.15,736.36,41.78,<8,0,64,6,.,.
2227,2,2209,Spring,ML,M,L,80.05055021,1.350649351,7.189393939,11.94923698,-4.759843041,0.187866928,1.72041024,-0.36976089,5146,Powerball,ML,S,Brand,1,Spring,2022,159.3,1.5320813771517996,0.988880063542494,0.6454487850905554,4.357,7.172893707,1.730528337,1.427829473,4.144915488315404,8.903422044,10.95,2.43,7.83,0.3103448275862069,0.52,0.11,0.06,22.2,71.5,4.8,1,0.5,10.91,13.9,38.5,35.3,12.8,36.1,23,495,5.3,1.73,0.46,0.001,0.001,38.81,46.81,0.001,7.22,152.25,443.65,521.23,44.1,28.67,81.05,32,5,512,9,.,.
2227,2,2209,Spring,ML,M,L,80.05055021,1.350649351,7.189393939,11.94923698,-4.759843041,0.187866928,1.72041024,-0.36976089,5146,Powerball,ML,S,Wean,2,Spring,2022,260.1,0.8779904306220094,1.4686234817813766,1.0602134146341462,0.08533,7.0792745130000005,4.789551948,2.363293321,1.4780661301640403,11.868826461000001,9.28,2.55,6.39,0.39906103286384975,0.21,0.11,0.02,27.5,68.8,2.4,1.1,0.2,10.81,14.5,38.9,36,13.4,37.2,24.8,385,5.4,1.43,3.75,0.001,0.001,15.49,57.45,0.001,32.15,174.29,648.17,424.19,47.87,155.22,95.45,<8,0,128,7,.,.
2227,2,2209,Spring,ML,M,L,80.05055021,1.350649351,7.189393939,11.94923698,-4.759843041,0.187866928,1.72041024,-0.36976089,5146,Powerball,ML,S,14DPW,3,Spring,2022,.,1.2545846817691477,1.0988446726572527,1.1701030927835052,24.61,5.315722893,4.364768117,5.833148884,1.2178706292085024,9.68049101,8.19,0.73,6.68,0.1092814371257485,0.66,0.09,0.03,8.9,81.5,8.1,1.1,0.4,8.81,11.5,32.1,36.4,13,35.9,23,270,5.6,4.21,23.91,0.001,1.83,10.26,96.49,0.001,107.91,128.89,807.56,418.11,38.61,1399.23,70.04,<8,0,32,5,.,.
2227,2,2209,Spring,ML,M,L,80.05055021,1.350649351,7.189393939,11.94923698,-4.759843041,0.187866928,1.72041024,-0.36976089,5146,Powerball,ML,S,60DPW,4,Spring,2022,275.85,0.874659400544959,0.9689265536723164,1.0874403815580285,22.69,6.127007219999999,5.901353704,4.873073086,1.038237585360635,12.028360924,7.95,1.28,6.48,0.19753086419753085,0.12,0.05,0.02,16.1,81.5,1.4,0.7,0.3,8.69,12.6,36.7,42.3,14.5,34.4,26,539,6.1,0.8,7.4,0.001,21.6,7.72,45.48,0.001,52,94.41,324.78,182.33,51.38,231.77,22.52,<8,0,64,6,.,.
2227,2,2209,Spring,ML,M,L,80.05055021,1.350649351,7.189393939,11.94923698,-4.759843041,0.187866928,1.72041024,-0.36976089,5146,Powerball,ML,S,28DF,5,Spring,2022,343.35,0.7895960476605638,1.2984576907044603,1.0399122807017545,33.31,5.636055887,6.162836361999999,3.560058815,0.9145230468476945,11.798892249,7.6,1.48,5.59,0.26475849731663686,0.4,0.12,0.01,19.4,73.5,5.3,1.6,0.2,7.52,10.5,29.2,38.8,14,36.1,25.4,547,6.2,1.87,4.88,0.001,0.001,5.23,34.97,0.001,30.28,72.33,391.6,372.24,34.91,158.51,52.78,<8,0,32,5,.,.
2233,1,2209,Spring,MH,M,H,86.06720457,1.376623377,14.39253731,13.0657581,1.326779214,0.095648415,1.876856857,-0.50023348,6117,Mediator,MH,S,Brand,1,Spring,2022,155.25,.,.,.,2.6470000000000002,.,.,.,.,.,10.04,1.89,7.44,0.2540322580645161,0.52,0.15,0.04,18.8,74.2,5.2,1.4,0.4,9.82,13.6,37.6,38.3,13.8,36.1,24.9,545,5.3,4.26,0.92,9.96,12.65,0.001,61.97,0.96,8.02,67.25,742.7,312.35,37.4,128.95,51.04,.,.,.,.,.,.
2233,1,2209,Spring,MH,M,H,86.06720457,1.376623377,14.39253731,13.0657581,1.326779214,0.095648415,1.876856857,-0.50023348,6117,Mediator,MH,S,Wean,2,Spring,2022,252,.,.,.,10.48,.,.,.,.,.,8,1.63,5.82,0.2800687285223367,0.33,0.19,0.03,20.4,72.7,4.1,2.4,0.4,9.65,13.3,37,38.4,13.8,36,26.1,500,5.5,5.51,3.35,80.53,67.57,21.23,83.53,8.47,32.33,107.39,1137.28,345.99,48.08,323.59,71.15,.,.,.,.,.,.
2233,1,2209,Spring,MH,M,H,86.06720457,1.376623377,14.39253731,13.0657581,1.326779214,0.095648415,1.876856857,-0.50023348,6117,Mediator,MH,S,14DPW,3,Spring,2022,.,.,.,.,7.001,.,.,.,.,.,8.78,2.24,5.71,0.3922942206654992,0.54,0.19,0.1,25.5,65,6.1,2.3,1.1,9.1,12.5,34.9,38.3,13.8,35.9,24.1,175,5.6,2.74,7.29,20.53,68.23,0.001,39.2,1.84,26.47,93.72,461.04,345.99,23.53,248.77,39.22,.,.,.,.,.,.
2233,1,2209,Spring,MH,M,H,86.06720457,1.376623377,14.39253731,13.0657581,1.326779214,0.095648415,1.876856857,-0.50023348,6117,Mediator,MH,S,60DPW,4,Spring,2022,302.40000000000003,.,.,.,40.75,.,.,.,.,.,7.12,1.15,5.61,0.2049910873440285,0.26,0.07,0.03,16.1,78.8,3.8,0.9,0.4,9.29,13.1,38.9,41.9,14.1,33.6,23.1,532,5.4,9.59,0.17,0.001,12.65,0.66,55.78,0.09,13.5,50.52,886.04,136.49,37.02,59.21,18.37,.,.,.,.,.,.
2233,1,2209,Spring,MH,M,H,86.06720457,1.376623377,14.39253731,13.0657581,1.326779214,0.095648415,1.876856857,-0.50023348,6117,Mediator,MH,S,28DF,5,Spring,2022,350.55,.,.,.,7.239,.,.,.,.,.,11.16,2.79,7.46,0.3739946380697051,0.68,0.2,0.03,25,66.9,6.1,1.7,0.3,7.9,11.5,31.9,40.5,14.5,35.9,24,405,5.8,1.66,3.89,0.001,6.37,3.95,57.54,0.09,24.16,101.13,465.67,335.03,34.19,265.37,48.09,.,.,.,.,.,.
2235,2,2209,Spring,MH,M,H,79.25822694,2.272727273,10.85223881,12.42214926,-1.569910455,0.209424738,1.775158564,0.497568709,7128,Mediator,MH,S,Brand,1,Spring,2022,146.70000000000002,.,.,.,0.6635,.,.,.,.,.,10.41,2.53,7.15,0.3538461538461538,0.57,0.13,0.03,24.3,68.7,5.5,1.2,0.3,10.39,13,36.6,35.3,12.5,35.5,22.7,679,5.2,3.94,0.69,0.001,0.001,30.98,58.43,0.25,11,105.49,821.72,385.31,44.66,67.39,101.92,.,.,.,.,.,.
2235,2,2209,Spring,MH,M,H,79.25822694,2.272727273,10.85223881,12.42214926,-1.569910455,0.209424738,1.775158564,0.497568709,7128,Mediator,MH,S,Wean,2,Spring,2022,258.3,.,.,.,28.47,.,.,.,.,.,11.75,3.25,7.81,0.41613316261203587,0.47,0.18,0.04,27.6,66.5,4.1,1.5,0.3,9.13,12.4,34.5,37.8,13.6,35.9,26.5,586,5.5,2.67,15.68,6.92,102.86,25.65,111.04,5.59,75.43,135.34,931.67,429.15,353.72,702.19,52.7,.,.,.,.,.,.
2235,2,2209,Spring,MH,M,H,79.25822694,2.272727273,10.85223881,12.42214926,-1.569910455,0.209424738,1.775158564,0.497568709,7128,Mediator,MH,S,14DPW,3,Spring,2022,.,.,.,.,12,.,.,.,.,.,11.37,2.3,8.18,0.2811735941320293,0.52,0.29,0.08,20.2,72,4.6,2.5,0.7,7.98,10.9,30.2,37.8,13.6,36,24.1,399,5.6,1.45,13.58,9.96,103.9,16.84,52.48,9.22,50.91,164.52,345.73,321.57,158.11,423.83,45.28,.,.,.,.,.,.
2235,2,2209,Spring,MH,M,H,79.25822694,2.272727273,10.85223881,12.42214926,-1.569910455,0.209424738,1.775158564,0.497568709,7128,Mediator,MH,S,60DPW,4,Spring,2022,262.35,.,.,.,50.25,.,.,.,.,.,11.42,3.54,6.84,0.5175438596491229,0.33,0.65,0.06,31,59.9,2.9,5.7,0.5,9.64,13.7,40.3,41.8,14.2,34,29.3,310,5.3,1.72,1.37,6.92,39.48,20.35,36.4,1.2,19.02,55.4,650.31,133.33,171.1,157.79,21.71,.,.,.,.,.,.
2235,2,2209,Spring,MH,M,H,79.25822694,2.272727273,10.85223881,12.42214926,-1.569910455,0.209424738,1.775158564,0.497568709,7128,Mediator,MH,S,28DF,5,Spring,2022,402.3,.,.,.,21.3,.,.,.,.,.,9.44,2.04,6.51,0.3133640552995392,0.64,0.22,0.03,21.6,69,6.8,2.3,0.3,7.44,10.8,29.8,40.1,14.5,36.1,30.2,356,5.5,2.07,2.92,0.001,20.23,4.78,60.64,2.25,32.33,84.56,394.59,352.85,148.25,273.67,34.1,.,.,.,.,.,.
2236,1,2209,Spring,ML,M,L,89.21393274,2.071428571,15.75373134,14.10601766,1.647713682,0.131488123,1.919363697,0.152064874,5021,Powerball,ML,S,Brand,1,Spring,2022,151.65,1.297872340425532,1.065326633165829,0.8208254386687536,20.990000000000002,7.089565532,2.68289773,0.6549915749999999,2.6425030863923387,9.772463262,12.34,2.01,9.9,0.203030303030303,0.26,0.1,0.07,16.3,80.2,2.1,0.8,0.6,11.35,14.9,43.1,38,13.1,34.6,21.2,695,5.7,0.99,0.35,0.001,0.001,34.6,48.92,0.001,8.79,143.7,649.28,785.6,69.59,71.57,54.2,32,5,32,5,.,.
2236,1,2209,Spring,ML,M,L,89.21393274,2.071428571,15.75373134,14.10601766,1.647713682,0.131488123,1.919363697,0.152064874,5021,Powerball,ML,S,Wean,2,Spring,2022,276.3,1.1401648998822145,1.0234933605720122,0.9899777282850781,1.7850000000000001,7.5024205,4.073916963,1.55771576,1.8415742314186192,11.576337463000002,11.64,2.31,8.67,0.2664359861591696,0.46,0.18,0.02,19.9,74.5,4,1.5,0.1,9.86,13.9,38.4,39,14,36.1,22.4,597,5.6,1.53,1.6,0.001,0.001,20.83,40.93,0.001,11.26,111.45,529.81,318.28,34.29,49.84,47.1,<8,0,64,6,.,.
2236,1,2209,Spring,ML,M,L,89.21393274,2.071428571,15.75373134,14.10601766,1.647713682,0.131488123,1.919363697,0.152064874,5021,Powerball,ML,S,14DPW,3,Spring,2022,.,1.0211864406779663,0.9532163742690059,0.9360061680801849,7.66,7.21524056,5.413059014000001,2.152722184,1.332932181477968,12.628299574,8.48,2.26,5.74,0.3937282229965156,0.31,0.13,0.04,26.7,67.7,3.6,1.5,0.5,9.26,12.8,36.2,39.1,13.8,35.4,21.3,530,5.2,5.24,3.69,0.001,0.001,15.49,40.18,0.001,14.11,130.41,474.69,609.03,23.49,96.88,26.72,<8,0,512,9,.,.
2236,1,2209,Spring,ML,M,L,89.21393274,2.071428571,15.75373134,14.10601766,1.647713682,0.131488123,1.919363697,0.152064874,5021,Powerball,ML,S,60DPW,4,Spring,2022,314.55,0.7636815920398009,0.8072562358276644,0.9309494451294698,27.75,6.642357956000001,4.901425208,2.0361353600000003,1.355189087687901,11.543783164,7.01,2.55,4.24,0.6014150943396226,0.14,0.05,0.03,36.3,60.5,2,0.7,0.5,8.58,12.6,37.7,43.9,14.7,33.5,23.7,524,5.9,2.53,3.81,7.13,0.001,8.98,25.7,2.12,24.06,96.18,404.79,149.82,33.95,191.59,21.42,<8,0,256,8,.,.
2236,1,2209,Spring,ML,M,L,89.21393274,2.071428571,15.75373134,14.10601766,1.647713682,0.131488123,1.919363697,0.152064874,5021,Powerball,ML,S,28DF,5,Spring,2022,373.5,0.6642945544554456,0.7604137545429132,1.2049469964664312,27.55,6.642357956000001,5.491451018,2.7119248,1.209581572197864,12.133808974,4.24,0.81,2.91,0.27835051546391754,0.44,0.07,0.01,19,68.6,10.5,1.7,0.2,7.41,11.2,32.1,43.4,15.1,34.8,24.6,628,6.2,3.08,5.56,26.42,0.001,18.15,47,4.19,35.16,78.52,417.01,266.25,46.66,275.8,28.64,<8,0,128,7,.,.
2238,1,2209,Spring,MH,M,H,85.98997962,1.253246753,11.32238806,12.96900681,-1.646618754,0.110687493,1.82619329,-0.572946536,7010,Exceed,MH,S,Brand,1,Spring,2022,167.85,1.4603174603174607,1.0767649074708703,0.7373498822898349,6.024,5.105379738,1.449340108,0.975116505,3.5225546507818026,6.554719845999999,11.08,2.17,8.42,0.2577197149643705,0.36,0.09,0.04,19.6,76,3.2,0.8,0.4,10.23,13.4,36.5,35.6,13.1,36.8,23.6,557,4.8,2.04,5.19,0.001,0.001,29.2,47.88,1.68,0.001,128.22,727.07,505.54,43.1,67.39,45.6,<8,0,64,6,.,.
2238,1,2209,Spring,MH,M,H,85.98997962,1.253246753,11.32238806,12.96900681,-1.646618754,0.110687493,1.82619329,-0.572946536,7010,Exceed,MH,S,Wean,2,Spring,2022,274.5,1.0857681432610748,1.1917191719171918,1.2445497630331754,3.295,6.308162628,3.82186597,1.600832729,1.6505452251639268,10.130028597999999,11.6,1.88,9.25,0.20324324324324322,0.33,0.11,0.03,16.2,79.8,2.8,1,0.2,10.29,13.9,37.8,36.7,13.5,36.7,23.1,541,5.1,1.19,0.54,0.001,0.001,20.35,46.13,0.8,10.07,213.26,702,357.33,42.22,120.73,61.67,<8,0,16,4,.,.
2238,1,2209,Spring,MH,M,H,85.98997962,1.253246753,11.32238806,12.96900681,-1.646618754,0.110687493,1.82619329,-0.572946536,7010,Exceed,MH,S,14DPW,3,Spring,2022,.,1.1241007194244603,1.119047619047619,0.9933554817275748,2.483,4.971104755,4.032004103999999,2.822548635,1.232911630736773,9.003108859,9.11,1.33,7.29,0.1824417009602195,0.34,0.08,0.07,14.6,80,3.7,0.9,0.8,9.85,13.3,36.5,37,13.5,36.3,22,351,4.8,1.81,6.77,0.001,14.35,13.35,33.62,0.48,11,129.25,633.83,311.37,35.64,331.92,30.93,<8,0,<8,0,.,.
2238,1,2209,Spring,MH,M,H,85.98997962,1.253246753,11.32238806,12.96900681,-1.646618754,0.110687493,1.82619329,-0.572946536,7010,Exceed,MH,S,60DPW,4,Spring,2022,295.65000000000003,0.9421874999999998,0.9331103678929766,0.9983022071307303,25.53,3.6102269849999997,3.64783309,2.152722184,0.9896908372526442,7.2580600749999995,8.86,2.21,6.41,0.34477379095163807,0.14,0.07,0.03,24.9,72.3,1.7,0.8,0.3,8.25,11.6,33.5,40.6,14,34.6,23,454,5.4,1.27,2.84,0.001,6.37,0.001,38.77,0.25,1.46,67.44,662.96,143.37,51.86,223.91,18.04,<8,0,<8,0,.,.
2238,1,2209,Spring,MH,M,H,85.98997962,1.253246753,11.32238806,12.96900681,-1.646618754,0.110687493,1.82619329,-0.572946536,7010,Exceed,MH,S,28DF,5,Spring,2022,371.25,0.7576357466063348,0.8040665434380776,0.37730287398673545,7.71,5.056025484,4.177190867999999,2.045235245,1.2103889057913169,9.233216352,8.38,1.07,6.86,0.15597667638483964,0.31,0.12,0.02,12.8,81.9,3.7,1.4,0.2,7.2,11,29.8,41.4,15.3,37,27.9,286,5.5,1.95,2.72,0.001,14.35,0.001,50.06,0.09,13.5,190.25,615.71,381.14,46.21,190.81,32.52,<8,0,<8,0,.,.
2240,2,2209,Spring,ML,M,L,78.94055837,2.025974026,11.03134328,12.1988299,-1.16748662,0.183656149,1.776039345,0.249934681,6140,Stud8276B,ML,S,Brand,1,Spring,2022,153,0.8738621586475943,0.8996333638863429,1.029491155994937,19.79,.,.,.,.,.,13.85,1.95,11.29,0.17271922054915856,0.37,0.19,0.05,14.1,81.5,2.7,1.4,0.3,10.64,14.1,38.9,36.5,13.2,36.3,22.2,731,5.1,3.04,1.84,0.001,0.001,8.98,88.83,0.001,13.19,121.24,969.17,323.18,47.87,148.66,32.75,.,.,.,.,.,.
2240,2,2209,Spring,ML,M,L,78.94055837,2.025974026,11.03134328,12.1988299,-1.16748662,0.183656149,1.776039345,0.249934681,6140,Stud8276B,ML,S,Wean,2,Spring,2022,249.3,.,.,.,87.18,.,.,.,.,.,14.21,2.12,11,0.19272727272727275,0.54,0.52,0.03,15,77.4,3.7,3.7,0.2,9.76,12.9,35.6,36.5,13.2,36.2,22.8,521,5.5,1.49,9.74,0.001,32.45,8.98,82.47,0.001,64.13,187.18,540.37,426.22,52.67,555.59,56.38,.,.,.,.,.,.
2240,2,2209,Spring,ML,M,L,78.94055837,2.025974026,11.03134328,12.1988299,-1.16748662,0.183656149,1.776039345,0.249934681,6140,Stud8276B,ML,S,14DPW,3,Spring,2022,.,1.2185257664709719,0.8687546607009695,0.5805415328132171,8.406,.,.,.,.,.,11.43,1.78,8.75,0.20342857142857143,0.7,0.1,0.1,15.6,76.6,6.2,0.8,0.8,9.28,12,33.3,35.9,13,36.1,21.8,546,5.2,0.99,3.36,0.001,11.61,29.04,28.75,0.001,21.66,82.23,160.4,198.41,25.54,161.8,22.48,.,.,.,.,.,.
2240,2,2209,Spring,ML,M,L,78.94055837,2.025974026,11.03134328,12.1988299,-1.16748662,0.183656149,1.776039345,0.249934681,6140,Stud8276B,ML,S,60DPW,4,Spring,2022,268.2,.,.,.,20.72,.,.,.,.,.,9.12,1.61,7,0.23,0.29,0.21,0.01,17.7,76.7,3.2,2.3,0.1,8.91,11.7,34.8,39.1,13.2,33.8,22.3,604,5.8,1.7,1.76,0.001,24.04,0.001,57.99,0.72,16.41,90.58,542.22,160.69,66.87,120.73,23.6,.,.,.,.,.,.
2240,2,2209,Spring,ML,M,L,78.94055837,2.025974026,11.03134328,12.1988299,-1.16748662,0.183656149,1.776039345,0.249934681,6140,Stud8276B,ML,S,28DF,5,Spring,2022,279.90000000000003,7.756152125279642,1.4503311258278144,5.128158844765342,6.32,.,.,.,.,.,9.9,1.56,7.34,0.2125340599455041,0.83,0.16,0.01,15.8,74.1,8.4,1.6,0.1,7.94,10.9,30.5,38.4,13.7,35.7,26.9,355,6.3,1.27,9.72,0.001,14.35,0.001,66.43,0.09,41.67,124.18,337.35,347.41,108.53,689.46,79.2,.,.,.,.,.,.
2241,2,2209,Spring,MH,M,H,91.1903331,1.792207792,13.41515152,14.28003044,-0.864878926,0.133595792,1.893879321,-0.101671529,5058,Mediator,MH,S,Brand,1,Spring,2022,167.4,.,.,.,7.9110000000000005,.,.,.,.,.,13.42,3.82,8.54,0.4473067915690867,0.76,0.25,0.05,28.5,63.6,5.7,1.8,0.4,10.12,12.8,36.8,36.4,12.7,34.9,22.3,645,5.8,1.7,0.88,0.001,0.001,33.65,74.27,0.25,26.22,126.9,581.2,266.58,45.03,124.84,56.38,.,.,.,.,.,.
2241,2,2209,Spring,MH,M,H,91.1903331,1.792207792,13.41515152,14.28003044,-0.864878926,0.133595792,1.893879321,-0.101671529,5058,Mediator,MH,S,Wean,2,Spring,2022,286.2,.,.,.,5.163,.,.,.,.,.,10.54,2.33,7.44,0.3131720430107527,0.51,0.25,0.01,22.1,70.6,4.9,2.4,0,8.71,12.2,33.9,38.9,14,35.9,29.5,401,5.9,0.71,2.3,0.001,0.001,4.78,47.88,0.25,38.18,168.98,372.71,268.1,29.57,124.84,37.55,.,.,.,.,.,.
2241,2,2209,Spring,MH,M,H,91.1903331,1.792207792,13.41515152,14.28003044,-0.864878926,0.133595792,1.893879321,-0.101671529,5058,Mediator,MH,S,14DPW,3,Spring,2022,.,.,.,.,16.7,.,.,.,.,.,11.13,2.44,7.47,0.32663989290495316,1.01,0.16,0.05,21.9,67.1,9.1,1.4,0.5,8.43,11.9,32.7,38.8,14.1,36.3,27,364,5.7,0.88,2.22,0.001,36.71,8.18,51.38,1.52,35.95,139.83,391.18,251.17,24.8,174.29,29.81,.,.,.,.,.,.
2241,2,2209,Spring,MH,M,H,91.1903331,1.792207792,13.41515152,14.28003044,-0.864878926,0.133595792,1.893879321,-0.101671529,5058,Mediator,MH,S,60DPW,4,Spring,2022,330.75,.,.,.,36.230000000000004,.,.,.,.,.,9.51,2.92,6.08,0.48026315789473684,0.32,0.16,0.03,30.7,64,3.4,1.6,0.3,8.43,11.8,34.8,41.3,14.1,34,23.1,341,6.2,1.98,1.3,0.001,0.001,11.62,51.38,0.001,36.98,63.18,657.9,138.06,56.49,63.3,15.29,.,.,.,.,.,.
2241,2,2209,Spring,MH,M,H,91.1903331,1.792207792,13.41515152,14.28003044,-0.864878926,0.133595792,1.893879321,-0.101671529,5058,Mediator,MH,S,28DF,5,Spring,2022,338.40000000000003,.,.,.,19.36,.,.,.,.,.,10.62,2.75,6.91,0.3979739507959479,0.74,0.21,0.01,25.9,65.1,7,1.9,0.1,7.04,10.5,29,41.2,14.9,36.2,24.6,234,6.7,1.21,6.69,0.001,32.81,9.9,39.63,0.8,29.38,112.3,342.24,259.42,49.39,676.73,28.78,.,.,.,.,.,.
3003,3,2311,Spring,MH,M,H,90.48960134,1.746753247,15.62112676,14.92639193,0.694734834,0.111819927,2.075040753,-0.328287506,1109,NewAddition,MH,S,Brand,1,Spring,2023,136.35,.,.,.,17.41,.,.,.,.,.,8.12,1.39,6.24,0.22275641025641024,0.38,0.05,0.06,17.1,76.8,4.7,0.7,0.7,11.49,13.9,40.2,35,12.1,34.5,21.2,658,4.7,13.62,3.8,0.0005,70.84,10.68,246.95,1.86,90.19,316.38,7284.09,1617.88,240.69,131.25,126.67,.,.,.,.,.,.
3003,3,2311,Spring,MH,M,H,90.48960134,1.746753247,15.62112676,14.92639193,0.694734834,0.111819927,2.075040753,-0.328287506,1109,NewAddition,MH,S,Wean,2,Spring,2023,234,.,.,.,14.47,.,.,.,.,.,17.08,4.1,12.01,0.3413821815154038,0.64,0.23,0.1,24,70.3,3.8,1.3,0.6,9.78,12.5,35.5,36.3,12.8,35.3,21.9,193,5.4,5.15,1.9,52.78,271.31,118.3,311.61,3.43,129.81,281.75,1937.09,478.5,162.32,124.32,64.63,.,.,.,.,.,.
3003,3,2311,Spring,MH,M,H,90.48960134,1.746753247,15.62112676,14.92639193,0.694734834,0.111819927,2.075040753,-0.328287506,1109,NewAddition,MH,S,14DPW,3,Spring,2023,239.4,.,.,.,18.78,.,.,.,.,.,11.59,3.11,7.62,0.4081364829396325,0.66,0.11,0.09,26.9,65.8,5.6,0.9,0.8,9.98,12.9,36.4,36.5,12.9,35.4,22.4,691,5.1,2.73,2.2,12.5,47.9,13.98,107.51,4.59,117.52,221.22,2163.57,645.09,191.64,75.97,118.66,.,.,.,.,.,.
3003,3,2311,Spring,MH,M,H,90.48960134,1.746753247,15.62112676,14.92639193,0.694734834,0.111819927,2.075040753,-0.328287506,1109,NewAddition,MH,S,60DPW,4,Spring,2023,283.05,.,.,.,16.62,.,.,.,.,.,11.31,2.22,8.62,0.2575406032482599,0.34,0.09,0.04,19.6,76.2,3,0.8,0.4,8.35,11.9,34,40.8,14.3,35,27.2,601,5.7,2.62,18.92,115.44,78.53,8.49,228.13,21.5,312.54,903.37,2056.72,665.15,384.35,1529.83,77.24,.,.,.,.,.,.
3003,3,2311,Spring,MH,M,H,90.48960134,1.746753247,15.62112676,14.92639193,0.694734834,0.111819927,2.075040753,-0.328287506,1109,NewAddition,MH,S,28DF,5,Spring,2023,333.90000000000003,.,.,.,16.95,.,.,.,.,.,11.31,2.18,8.03,0.27148194271481946,0.94,0.13,0.03,19.2,71,8.3,1.2,0.3,8.84,13.1,37.6,42.6,14.8,34.7,24.4,477,6.2,5.04,126.63,226.65,202.76,70.41,1072.36,4.59,1089.28,684.16,2784.92,2196.03,231.93,13473.22,354.56,.,.,.,.,.,.
